lap,1,3,8,13,18,20,807,815,817,828,830,831,832
37,91.514,91.61,91.697,92.293,95.124,92.456,93.869,94.871,92.934,93.841,0.0,93.221,95.719
38,91.134,91.573,91.759,92.444,94.945,92.518,93.98,120.409,92.9,94.202,0.0,93.019,95.781
39,91.208,91.565,92.31,92.91,95.133,93.729,94.013,99.395,93.231,96.198,0.0,93.429,94.286
40,91.825,91.798,111.054,92.776,94.86,92.644,93.956,91.995,93.172,94.112,0.0,93.127,96.271
41,91.347,91.4,0.0,92.747,95.024,92.673,94.363,92.025,93.003,94.785,0.0,92.739,93.544
42,91.982,91.493,0.0,92.358,96.083,92.653,94.132,92.552,93.03,94.061,0.0,92.855,93.428
43,91.541,91.259,0.0,92.141,95.475,92.129,97.5,93.201,93.045,120.55,0.0,92.905,93.971
44,91.693,92.243,0.0,92.091,98.364,92.334,111.359,92.359,93.377,100.817,0.0,93.058,93.529
45,91.229,91.231,0.0,91.947,95.414,92.288,100.857,92.274,94.615,92.101,0.0,93.44,93.459
46,91.177,91.319,0.0,92.273,94.526,92.054,92.24,91.959,92.797,91.6,0.0,92.612,93.869
47,91.649,91.092,0.0,92.073,94.727,92.259,92.273,92.125,93.253,91.981,0.0,92.632,93.57
48,91.224,91.332,0.0,91.802,94.512,92.037,91.97,92.335,94.021,91.931,0.0,93.013,93.229
49,91.023,91.141,0.0,91.931,95.167,92.127,91.975,92.212,94.011,91.911,0.0,93.188,92.872
50,90.945,91.384,0.0,91.719,97.88,91.754,92.071,92.696,93.121,91.727,0.0,93.766,93.024
51,91.804,91.443,0.0,91.859,95.804,91.578,92.406,92.56,93.69,91.56,0.0,93.919,93.074
52,92.242,91.678,0.0,91.857,95.688,91.457,93.116,92.948,93.224,92.721,0.0,93.797,93.646
53,91.708,91.688,0.0,92.289,95.542,91.492,92.731,93.392,93.332,93.613,0.0,94.053,93.449
54,91.273,91.411,0.0,91.784,95.344,91.847,92.521,93.26,93.342,93.364,0.0,93.015,94.977
55,91.358,91.372,0.0,91.944,94.24,91.719,92.95,93.724,93.934,92.469,0.0,92.788,93.366
56,90.993,91.366,0.0,91.753,93.338,91.478,92.676,95.745,98.234,92.49,0.0,93.371,94.074
57,91.4,91.189,0.0,92.0,0.0,91.717,93.33,94.997,96.576,92.143,0.0,93.957,95.328
58,91.645,91.146,0.0,92.358,0.0,93.383,0.0,0.0,0.0,0.0,0.0,96.63,0.0
